REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019-03-19 05:30:00,7197.51,79.92,TRADE
NSW1,2019-03-19 06:00:00,7657.0,93.27,TRADE
NSW1,2019-03-19 06:30:00,8026.74,116.82,TRADE
NSW1,2019-03-19 07:00:00,8246.89,116.48,TRADE
NSW1,2019-03-19 07:30:00,8275.52,104.88,TRADE
NSW1,2019-03-19 08:00:00,8196.99,92.76,TRADE
NSW1,2019-03-19 08:30:00,8243.57,86.81,TRADE
NSW1,2019-03-19 09:00:00,8260.65,85.0,TRADE
NSW1,2019-03-19 09:30:00,8351.68,76.0,TRADE
NSW1,2019-03-19 10:00:00,8338.21,68.94,TRADE
NSW1,2019-03-19 10:30:00,8306.2,68.2,TRADE
NSW1,2019-03-19 11:00:00,8326.65,68.56,TRADE
NSW1,2019-03-19 11:30:00,8227.68,68.89,TRADE
NSW1,2019-03-19 12:00:00,8240.03,69.12,TRADE
NSW1,2019-03-19 12:30:00,8295.97,87.95,TRADE
NSW1,2019-03-19 13:00:00,8347.41,91.4,TRADE
NSW1,2019-03-19 13:30:00,8396.49,104.89,TRADE
NSW1,2019-03-19 14:00:00,8413.18,97.7,TRADE
NSW1,2019-03-19 14:30:00,8425.5,105.31,TRADE
NSW1,2019-03-19 15:00:00,8452.5,97.53,TRADE
NSW1,2019-03-19 15:30:00,8514.71,109.54,TRADE
NSW1,2019-03-19 16:00:00,8627.62,111.17,TRADE
NSW1,2019-03-19 16:30:00,8687.7,106.04,TRADE
NSW1,2019-03-19 17:00:00,8830.5,115.18,TRADE
NSW1,2019-03-19 17:30:00,8754.25,120.23,TRADE
NSW1,2019-03-19 18:00:00,8769.26,130.68,TRADE
NSW1,2019-03-19 18:30:00,8770.23,150.53,TRADE
NSW1,2019-03-19 19:00:00,8786.93,158.82,TRADE
NSW1,2019-03-19 19:30:00,8575.98,128.69,TRADE
NSW1,2019-03-19 20:00:00,8411.72,117.15,TRADE
NSW1,2019-03-19 20:30:00,8226.56,116.31,TRADE
NSW1,2019-03-19 21:00:00,8032.48,117.5,TRADE
NSW1,2019-03-19 21:30:00,7893.48,113.57,TRADE
NSW1,2019-03-19 22:00:00,7726.64,98.9,TRADE
NSW1,2019-03-19 22:30:00,7663.71,116.11,TRADE
NSW1,2019-03-19 23:00:00,7578.02,114.1,TRADE
NSW1,2019-03-19 23:30:00,7409.62,86.58,TRADE
NSW1,2019-03-20 00:00:00,7257.78,78.54,TRADE
NSW1,2019-03-20 00:30:00,7084.45,84.37,TRADE
NSW1,2019-03-20 01:00:00,6887.79,76.44,TRADE
NSW1,2019-03-20 01:30:00,6585.8,68.21,TRADE
NSW1,2019-03-20 02:00:00,6351.78,71.89,TRADE
NSW1,2019-03-20 02:30:00,6214.04,69.74,TRADE
NSW1,2019-03-20 03:00:00,6179.64,71.43,TRADE
NSW1,2019-03-20 03:30:00,6212.18,76.95,TRADE
NSW1,2019-03-20 04:00:00,6303.08,80.54,TRADE
NSW1,2019-03-20 04:30:00,6550.81,75.52,TRADE
NSW1,2019-03-20 05:00:00,6805.0,69.31,TRADE
NSW1,2019-03-20 05:30:00,7324.27,75.46,TRADE
NSW1,2019-03-20 06:00:00,7810.83,72.33,TRADE
NSW1,2019-03-20 06:30:00,8151.97,99.89,TRADE
NSW1,2019-03-20 07:00:00,8378.54,107.32,TRADE
NSW1,2019-03-20 07:30:00,8346.56,74.78,TRADE
NSW1,2019-03-20 08:00:00,8284.8,71.85,TRADE
NSW1,2019-03-20 08:30:00,8273.87,69.09,TRADE
NSW1,2019-03-20 09:00:00,8287.3,70.76,TRADE
NSW1,2019-03-20 09:30:00,8377.71,70.27,TRADE
NSW1,2019-03-20 10:00:00,8447.39,72.67,TRADE
NSW1,2019-03-20 10:30:00,8426.63,67.95,TRADE
NSW1,2019-03-20 11:00:00,8399.78,68.77,TRADE
NSW1,2019-03-20 11:30:00,8438.93,89.29,TRADE
NSW1,2019-03-20 12:00:00,8365.71,95.64,TRADE
NSW1,2019-03-20 12:30:00,8472.76,128.4,TRADE
NSW1,2019-03-20 13:00:00,8524.14,101.46,TRADE
NSW1,2019-03-20 13:30:00,8555.93,89.88,TRADE
NSW1,2019-03-20 14:00:00,8566.05,90.55,TRADE
NSW1,2019-03-20 14:30:00,8543.93,128.99,TRADE
NSW1,2019-03-20 15:00:00,8686.64,126.05,TRADE
NSW1,2019-03-20 15:30:00,8830.13,121.55,TRADE
NSW1,2019-03-20 16:00:00,8927.25,127.37,TRADE
NSW1,2019-03-20 16:30:00,9046.9,107.98,TRADE
NSW1,2019-03-20 17:00:00,9184.2,113.85,TRADE
NSW1,2019-03-20 17:30:00,9062.35,108.77,TRADE
NSW1,2019-03-20 18:00:00,9104.83,125.31,TRADE
NSW1,2019-03-20 18:30:00,8981.4,117.92,TRADE
NSW1,2019-03-20 19:00:00,8989.16,136.44,TRADE
NSW1,2019-03-20 19:30:00,8748.98,106.55,TRADE
NSW1,2019-03-20 20:00:00,8557.16,100.21,TRADE
NSW1,2019-03-20 20:30:00,8337.98,99.81,TRADE
NSW1,2019-03-20 21:00:00,8167.6,104.58,TRADE
NSW1,2019-03-20 21:30:00,8055.77,93.78,TRADE
NSW1,2019-03-20 22:00:00,7849.11,87.9,TRADE
NSW1,2019-03-20 22:30:00,7760.59,107.19,TRADE
NSW1,2019-03-20 23:00:00,7618.56,98.94,TRADE
NSW1,2019-03-20 23:30:00,7459.07,101.69,TRADE
NSW1,2019-03-21 00:00:00,7352.69,90.95,TRADE
NSW1,2019-03-21 00:30:00,7145.42,86.56,TRADE
NSW1,2019-03-21 01:00:00,6955.4,88.42,TRADE
NSW1,2019-03-21 01:30:00,6646.69,83.25,TRADE
NSW1,2019-03-21 02:00:00,6407.8,83.46,TRADE
NSW1,2019-03-21 02:30:00,6247.87,86.5,TRADE
NSW1,2019-03-21 03:00:00,6197.37,87.72,TRADE
NSW1,2019-03-21 03:30:00,6184.31,88.62,TRADE
NSW1,2019-03-21 04:00:00,6255.09,93.05,TRADE
NSW1,2019-03-21 04:30:00,6513.82,92.96,TRADE
NSW1,2019-03-21 05:00:00,6745.24,92.83,TRADE
NSW1,2019-03-21 05:30:00,7267.42,96.21,TRADE
NSW1,2019-03-21 06:00:00,7759.04,115.64,TRADE
NSW1,2019-03-21 06:30:00,8089.58,121.87,TRADE
NSW1,2019-03-21 07:00:00,8359.75,157.35,TRADE
NSW1,2019-03-21 07:30:00,8399.72,116.38,TRADE
NSW1,2019-03-21 08:00:00,8301.64,98.02,TRADE
NSW1,2019-03-21 08:30:00,8392.99,100.14,TRADE
NSW1,2019-03-21 09:00:00,8390.79,98.51,TRADE
NSW1,2019-03-21 09:30:00,8371.03,110.97,TRADE
NSW1,2019-03-21 10:00:00,8356.19,141.52,TRADE
NSW1,2019-03-21 10:30:00,8332.75,92.28,TRADE
NSW1,2019-03-21 11:00:00,8399.59,107.34,TRADE
NSW1,2019-03-21 11:30:00,8425.73,112.37,TRADE
NSW1,2019-03-21 12:00:00,8449.19,114.61,TRADE
NSW1,2019-03-21 12:30:00,8518.5,126.12,TRADE
NSW1,2019-03-21 13:00:00,8594.77,156.9,TRADE
NSW1,2019-03-21 13:30:00,8688.89,171.39,TRADE
NSW1,2019-03-21 14:00:00,8675.5,143.96,TRADE
NSW1,2019-03-21 14:30:00,8712.31,109.86,TRADE
NSW1,2019-03-21 15:00:00,8843.06,128.05,TRADE
NSW1,2019-03-21 15:30:00,9009.32,131.97,TRADE
NSW1,2019-03-21 16:00:00,9121.93,132.51,TRADE
NSW1,2019-03-21 16:30:00,9170.79,145.34,TRADE
NSW1,2019-03-21 17:00:00,9269.3,153.1,TRADE
NSW1,2019-03-21 17:30:00,9090.07,118.25,TRADE
NSW1,2019-03-21 18:00:00,9066.47,115.43,TRADE
NSW1,2019-03-21 18:30:00,9049.01,112.23,TRADE
NSW1,2019-03-21 19:00:00,9032.95,126.88,TRADE
NSW1,2019-03-21 19:30:00,8851.95,123.84,TRADE
NSW1,2019-03-21 20:00:00,8652.69,110.11,TRADE
NSW1,2019-03-21 20:30:00,8389.07,100.37,TRADE
NSW1,2019-03-21 21:00:00,8141.83,96.52,TRADE
NSW1,2019-03-21 21:30:00,8025.72,100.69,TRADE
NSW1,2019-03-21 22:00:00,7799.89,90.21,TRADE
NSW1,2019-03-21 22:30:00,7712.36,94.21,TRADE
NSW1,2019-03-21 23:00:00,7553.91,90.11,TRADE
NSW1,2019-03-21 23:30:00,7381.05,90.03,TRADE
NSW1,2019-03-22 00:00:00,7271.3,86.85,TRADE
NSW1,2019-03-22 00:30:00,7078.52,80.58,TRADE
NSW1,2019-03-22 01:00:00,6843.33,75.18,TRADE
NSW1,2019-03-22 01:30:00,6587.68,84.57,TRADE
NSW1,2019-03-22 02:00:00,6351.41,87.51,TRADE
NSW1,2019-03-22 02:30:00,6213.33,87.0,TRADE
NSW1,2019-03-22 03:00:00,6188.62,93.25,TRADE
NSW1,2019-03-22 03:30:00,6238.76,98.59,TRADE
NSW1,2019-03-22 04:00:00,6285.67,92.74,TRADE
NSW1,2019-03-22 04:30:00,6533.15,97.07,TRADE
NSW1,2019-03-22 05:00:00,6831.65,101.21,TRADE
NSW1,2019-03-22 05:30:00,7351.34,104.74,TRADE
NSW1,2019-03-22 06:00:00,7776.59,111.26,TRADE
NSW1,2019-03-22 06:30:00,8062.46,140.82,TRADE
NSW1,2019-03-22 07:00:00,8268.48,130.2,TRADE
NSW1,2019-03-22 07:30:00,8339.0,109.85,TRADE
NSW1,2019-03-22 08:00:00,8232.07,111.48,TRADE
